cell_id,pred_phase,pred_age
1737,S,401.8304
1738,,
1739,G1,76.99093333
1740,G1,201.4437333
1741,,
1742,,
1743,S,529.8026667
1744,,
1745,G2,904.7546667
1746,,
1747,,
1748,G1,303.5066667
1749,G2,928.3418667
1750,,
1751,,891.3632
1752,G1,20.16373333
1753,G1,275.7877333
1754,,
1755,,
1756,G1,167.1802667
1757,S,389.4048
1758,G1,117.5482667
1759,G1,312.7941333
1760,,
1761,,
1762,G1,190.2298667
1763,G2,1000.730667
1764,G1,155.3146667
1765,G1,57.83733333
1766,,
1767,G2,958.6965333
1768,,890.3962667
1769,G1,140.1808
1770,S,783.1024
1771,G2,831.3178667
1772,G1,220.8938667
1773,G1,110.1077333
1774,,
1775,,
1776,,
1777,S,687.6522667
1778,,
1779,G2,816.1413333
1780,G2,921.8405333
1781,G1,69.4144
1782,G2,946.0453333
1783,G2,1002.606933
1784,S,404.5029333
1785,,
1786,G1,144.3392
1787,S,649.1626667
1788,G2,974.5130667
1789,,
1790,G1,169.1685333
1791,G2,878.3488
1792,,
1793,,
1794,G1,135.4010667
1795,G1,173.2453333
1796,,
1797,G1,150.9109333
1798,G1,197.8165333
1799,G1,168.8912
1800,,
1801,G1,56.1664
1802,,
1803,S,388.3472
1804,S,630.8986667
1805,,
1806,G1,199.9162667
1807,,
1808,G1,207.3557333
1809,,
1810,G1,320.8997333
1811,G1,28.6752
1812,G1,188.1952
1813,G1,161.2496
1814,G1,184.1957333
1815,S,604.3056
1816,,
1817,,
1818,,
1819,,
1820,G2,892.232
1821,G1,161.8325333
1822,,
1823,,375.4949333
1824,G1,129.8890667
1825,G1,46.34506667
1826,S,666.536
1827,G1,247.7290667
1828,,
1829,G1,166.4112
1830,G2,1101.819733
1831,,
1832,S,372.9690667
1833,S,401.7205333
1834,,
1835,,
1836,,
1837,G2,844.6677333
1838,S,360.8096
1839,S,976.2554667
1840,G1,150.696
1841,S,532.3178667
1842,G1,158.5824
1844,G1,140.5952
1845,S,588.8586667
1846,G1,158.8784
1847,,
1848,G1,43.29333333
1849,G1,26.64906667
1850,,
1851,M,1027.989333
1852,,
1853,S,648.0986667
1854,G1,147.0512
1855,S,565.2645333
1856,G1,186.3429333
1857,,
1858,G1,149.7194667
1859,,
1860,G1,207.7845333
1861,,
1862,S,449.2485333
1863,,
1864,S,633.3941333
1865,G1,140.6912
1866,,
1867,G1,189.328
1868,,
1869,G2,932.8261333
1870,G1,111.6208
1871,M,1014.690133
1872,G1,171.6069333
1873,,
1874,G1,279.0336
1875,G1,207.8810667
1876,G2,922.2832
1877,G1,185.1797333
1878,S,621.0970667
1879,G1,156.7509333
1880,G1,22.54133333
1881,,
1882,G1,244.6693333
1883,,
1884,G2,907.0085333
1886,,
1887,G1,89.74293333
1888,G1,139.3264
1889,G1,182.7701333
1890,,
1891,,
1892,G1,159.2165333
1893,G2,780.6650667
1894,G1,217.4432
1895,G1,94.31413333
1896,G1,329.2912
1897,,
1898,G1,25.1536
1899,G1,180.3850667
1900,S,387.9248
1901,S,352.808
1902,,
1903,G1,178.3376
1904,G1,658.1093333
1905,,
1906,G2,932.9957333
1907,G1,158.2810667
1908,G1,253.9930667
1909,,
1910,,
1911,S,452.9824
1912,,
1913,S,737.896
1914,S,410.8192
1915,G1,271.0794667
1916,,
1917,,
1918,G1,258.4485333
1919,S,386.0976
1920,G1,184.4090667
1921,,
1922,G2,1020.384
1923,G2,991.5045333
1924,G1,15.48373333
1925,,
1926,G1,291.9962667
1927,,
1928,,
1929,G1,113.9872
1930,,
1931,G1,83.4544
1932,G1,315.1429333
1933,,
1934,G1,246.9781333
1935,,
1936,G1,193.3338667
1937,G1,217.1157333
1938,S,780.7013333
1939,G1,237.9962667
1940,G1,206.1018667
1941,G1,170.7370667
1942,G1,21.85173333
1943,S,399.3312
1944,G1,69.99786667
1945,G1,266.5130667
1946,,
1947,,
1948,G1,20.88373333
1949,,
1950,G1,22.81226667
1951,,
1952,G1,231.8325333
1953,,
1954,G2,978.6037333
1955,,613.9802667
1956,G1,271.8090667
1957,,
1958,M,972.9664
1959,S,614.6032
1960,,
1961,G2,900.7013333
1962,S,600.3232
1963,G1,156.7477333
1964,G2,1084.445333
1965,G1,149.2341333
1966,G1,169.1434667
1967,G1,78.9456
1968,,
1969,G1,299.1882667
1970,G1,205.0042667
1971,,
1972,,
1973,,
1974,G1,282.1072
1975,G1,15.47466667
1976,,
1977,,
1978,,
1979,G2,950.2298667
1980,,
1981,,902.1888
1982,G1,210.7824
1983,,
1984,S,938.2432
1985,G1,173.3690667
1986,G1,225.2922667
1987,G1,84.0064
1988,S,658.8682667
1989,,
1990,,
1991,,
1992,,
1993,S,410.7770667
1994,G1,65.712
1995,,
1996,G1,258.1754667
1997,G1,175.4469333
1998,G1,358.7018667
1999,G1,82.34506667
2000,M,979.1653333
2001,,
2002,S,491.1909333
2003,S,347.9269333
2004,G2,946.8197333
2005,S,597.5072
2006,S,514.7802667
2007,S,855.5306667
2008,G1,268.7914667
2009,,
2010,,
2011,,
2012,,1088.637867
2013,,
2014,,
2015,G1,31.21226667
2016,S,674.024
2017,G1,863.8208
2018,G1,202.2730667
2019,,
2020,G1,90.55626667
2022,G1,193.6704
2023,G1,136.5888
2024,S,765.6992
2025,,
2026,,
2027,,
2028,,
2029,S,399.6666667
2030,G1,185.3402667
2031,,
2032,G2,922.7306667
2033,S,603.0346667
2034,G1,171.1968
2035,G1,245.1285333
2036,,
2037,,
2038,G1,197.3797333
2039,,
2040,,
2041,G1,297.2581333
2042,G1,201.7648
2043,G1,166.3354667
2044,,973.0842667
2045,,
2046,G1,141.6725333
2047,G1,293.4224
2048,,
2049,S,630.5696
2050,G1,55.45013333
2051,S,490.2432
2052,G1,66.28853333
2053,G1,181.0117333
2054,G1,133.2181333
2055,G1,228.2234667
2056,G1,423.4016
2057,G1,220.3376
2058,,
2059,G2,924.4890667
2060,G1,69.42986667
2061,S,404.9936
2062,,
2063,G2,1050.775467
2064,G2,988.6789333
2066,S,482.7184
2067,,
2068,G2,947.3781333
2069,,
2070,,
2071,,
2072,,
2073,,
2074,G1,228.1408
2075,G2,1048.525867
2076,,
2077,G1,153.1429333
2078,G1,216.8037333
2079,G1,72.10506667
2080,,
2081,,
2082,G1,173.0485333
2083,,
2084,G1,250.9072
2085,G1,187.7098667
2086,,
2087,G2,919.5509333
2088,G1,131.9216
2089,,
2090,,
2091,S,546.5792
2092,,
2093,,490.9173333
2094,G1,300.1184
2095,G1,163.9930667
2096,G1,16.27573333
2097,S,410.6762667
2098,G1,153.4053333
2099,S,582.8661333
2100,S,674.0064
2101,,
2102,,
2103,,
2104,G1,140.5610667
2105,,
2106,S,630.1941333
2107,G1,233.1024
2108,S,410.024
2109,,831.8848
2110,G1,192.2832
2111,,
2112,G1,173.5242667
2113,G1,106.9392
2114,,
2115,G1,78.02453333
2116,G1,172.4528
2117,S,399.5493333
2118,,
2119,G1,279.5333333
2120,G1,149.128
2121,,
2122,S,793.9712
2123,G1,240.0709333
2124,G1,159.8053333
2125,S,713.1909333
2126,G1,145.5066667
2127,,
2128,,1070.6464
2129,,
2130,,
2131,G1,136.2789333
2132,G1,152.0208
2133,,
2134,S,429.0064
2135,G1,357.2629333
2136,G1,150.0506667
2137,G1,94.8784
2138,,
2139,G1,155.1061333
2140,S,459.5082667
2141,S,445.7488
2142,G1,171.2314667
2143,,
2144,,
2145,G1,240.4272
2146,G1,48.97813333
2147,G1,103.1413333
2148,G1,82.95626667
2149,G1,70.98933333
2150,S,557.7552
2151,,
2152,G1,82.80586667
2153,S,552.4677333
2154,G1,235.1861333
2155,,
2156,S,607.0544
2157,G1,679.9061333
2158,,
2159,G1,991.3312
2160,G2,919.4037333
2161,,
2162,G2,963.6096
2163,M,1016.032
2164,G1,6.445333333
2165,,
2166,,
2167,G1,156.5141333
2168,S,615.2133333
2169,G1,85.3856
2170,S,493.1888
2171,,
2172,G1,213.5285333
2173,,
2174,G1,218.4976
2175,,
2176,,
2177,,
2178,G2,1007.126933
2179,G1,5.213333333
2180,G1,235.9637333
2181,G1,222.8053333
2182,S,355.904
2183,G1,223.4864
2184,,
2185,G1,902.8672
2186,S,555.5504
2187,G1,948.1856
2188,G1,196.7381333
2189,G2,902.2848
2190,G2,889.7861333
2191,G1,17.77813333
2192,,378.84
2193,,890.9434667
2194,G1,121.5456
2195,,
2196,G1,135.0165333
2197,S,549.1546667
2198,G2,841.296
2199,,
2200,,
2201,S,459.9157333
2202,S,405.2944
2203,G1,199.296
2204,,
2205,,
2206,G1,244.9738667
2207,G1,358.7888
2208,S,712.7306667
2209,,
2210,,
2211,G1,189.52
2212,G1,222.8128
2213,S,631.6810667
2214,G1,145.2181333
2215,,
2216,G1,299.5205333
2217,,
2218,G1,106.2656
2219,,
2220,,
2221,,
2222,G1,217.1936
2223,G1,79.728
2224,,
2225,G1,167.3797333
2226,,
2227,,1074.874133
2228,,
2229,,
2230,S,575.0602667
2231,S,362.8618667
2232,G1,314.9077333
2233,,
2234,G1,189.4634667
2235,,
2236,G2,918.5568
2237,G1,203.7861333
2238,,
2239,,
2240,G1,206.4197333
2241,G1,177.2826667
2242,S,668.9674667
2243,S,452.3733333
2244,G2,876.0394667
2245,,
2246,G2,910.4032
2247,,
2248,G1,67.6656
2249,G1,82.7232
2250,,
2251,S,707.4613333
2252,,
2253,,
2254,G1,178.488
2255,G1,203.8085333
2256,,917.2325333
2257,G1,272.032
2258,G2,926.7968
2259,,
2260,G1,233.5322667
2261,G1,181.4154667
2262,G1,234.1514667
2263,,
2264,G1,218.0506667
2265,S,375.6608
2266,G1,191.4602667
2267,,
2268,S,372.0629333
2269,,
2270,G1,248.1488
2271,,
2272,G2,1087.880533
2273,,
2274,,
2275,G1,169.8938667
2276,G1,318.5552
2277,G1,868.8501333
2278,G1,203.2597333
2279,G1,224.5274667
2280,G2,919.4816
2281,G1,273.2874667
2282,G2,1098.7008
2283,S,373.6581333
2284,,
2285,G1,281.3674667
2286,,
2287,,
2288,G1,929.0176
2289,,
2290,,988.7994667
2291,S,393.5189333
2292,S,857.7290667
2293,G1,227.3253333
2294,G1,178.3642667
2295,G1,169.9296
2296,,
2297,G1,224.2128
2298,,
2299,,
2300,G1,422.7808
2301,,
2302,G1,186.4976
2303,G1,137.5957333
2304,,
2305,G1,83.72426667
2306,,
2307,G1,221.7301333
2308,,
2309,,
2310,,
2311,G1,179.5258667
2312,,
2313,G2,946.4373333
2314,G1,428.6736
2315,S,409.6677333
2316,,1068.378133
2317,,
2318,G2,884.2693333
2319,G2,1079.376
2320,G1,422.0202667
2321,S,589.5424
2322,S,358.9712
2323,G1,176.5525333
2324,G1,253.4309333
2325,S,608.3781333
2326,,
2327,,
2328,,438.4490667
2329,,
2330,,
2331,G1,753.7008
2332,,
2333,G1,22.55306667
2334,G1,47.1936
2335,G1,28.11306667
2336,,
2337,,
2338,G1,172.6789333
2339,,977.9109333
2340,,
2341,S,566.0976
2342,S,489.4757333
2343,G1,93.9568
2344,S,563.5754667
2345,G1,961.0112
2346,,
2347,,
2348,G1,861.0490667
2349,G1,148.5936
2350,G1,177.0597333
2351,G1,211.208
2352,G1,311.2928
2353,G1,19.872
2354,G2,995.9584
2355,S,598.0144
2356,G1,187.592
2357,G1,494.0896
2358,,
2359,G1,40.21653333
2360,,
2361,,
2362,G1,185.3146667
2363,,
2364,G1,308.2458667
2365,,
2366,S,796.8074667
2367,G1,95.792
2368,G1,135.2826667
2369,G2,1020.575467
2370,,
2371,S,637.4597333
2372,G1,174.1984
2373,G1,224.0234667
2374,G1,982.1312
2375,G1,168.7114667
2376,,
2377,G2,965.1450667
2378,,
2379,,
2380,G1,166.9712
2381,,
2382,G1,144.3541333
2383,G1,73.1648
2384,G1,22.00586667
2385,G1,285.4682667
2386,G1,1025.3888
2387,,
2388,G1,156.0634667
2389,,
2390,S,469.0944
2391,G1,114.4197333
2392,,
2393,S,442.6832
2394,,
2395,G1,939.9008
2396,G1,169.3466667
2397,,
2398,,
2399,G1,183.0421333
2400,G1,102.7754667
2401,,
2402,G2,913.0821333
2403,,816.8266667
2404,G1,87.65333333
2405,,
2406,G1,216.1770667
2407,S,655.224
2408,,
2409,G1,65.57226667
2410,,
2411,S,389.1765333
2412,G1,173.6058667
2413,,378.1706667
2414,,
2415,G1,294.3290667
2416,,901.8464
2417,S,520.6106667
2418,G1,95.2
2419,G1,144.4613333
2420,,
2421,S,396.12
2422,,534.3066667
2423,G1,291.9584
2424,G1,209.3018667
2425,G1,135.2362667
2426,S,654.5461333
2427,G1,122.3424
2428,G1,193.6677333
2429,S,908.0048
2430,S,428.1029333
2431,G1,231.4864
2432,,
2433,,
2434,,
2435,G1,191.208
2436,G1,141.0314667
2437,G1,287.0138667
2438,G1,243.4186667
2439,,
2440,,
2441,G1,158.9754667
2442,S,501.4490667
2443,G1,177.5733333
2444,S,646.9306667
2445,,
2446,,
2447,,
2448,G1,110.9664
2449,,
2450,,
2451,S,631.0554667
2452,G1,140.7072
2453,,
2454,G1,223.0954667
2455,,
2456,G1,326.2682667
2457,,
2458,G2,845.0309333
2459,G1,249.2266667
2460,G2,884.8469333
2461,S,527.8533333
2462,G2,873.5728
2463,G1,144.5029333
2464,,
2465,G1,208.5093333
2466,G2,895.984
2467,,
2468,G1,198.9909333
2469,S,614.8266667
2470,S,662.0432
2471,,
2472,,
2473,,
2474,G1,909.0405333
2475,,998.7472
2476,,
2477,S,349.4496
2478,,
2479,G1,250.2613333
2480,,940.3557333
2481,,
2482,,
2483,G1,254.4890667
2484,,
2485,G1,257.0453333
2486,G1,810.5018667
2487,,771.2432
2488,S,381.4330667
2489,,971.0378667
2490,G1,183.1493333
2491,G1,125.0512
2492,G1,447.2666667
2493,,
2494,S,432.9744
2495,G1,199.3194667
2496,,
2497,S,551.5845333
2498,,
2499,,
2500,,
2501,,
2502,,
2503,G1,231.0693333
2504,G1,285.7221333
2505,G1,277.9722667
2506,G2,1018.5328
2507,,
2508,,
2509,,992.8042667
2510,G1,133.0437333
2511,,
2512,G1,81.312
2513,,
2514,,
2515,,967.9546667
2516,G1,281.4058667
2517,G1,31.38453333
2518,G2,885.2394667
2519,S,648.5029333
2520,,
2521,S,471.2416
2522,G1,93.70613333
2523,G2,1042.544533
2524,G1,779.2885333
2525,G1,25.14506667
2526,G1,252.5898667
2527,,
2528,,
2529,,
2530,,
2531,S,631.3450667
2532,G1,80.55626667
2533,G1,454.7056
2534,G1,239.472
2535,G1,206.6058667
2536,,
2537,S,569.6005333
2538,G1,206.1370667
2539,,
2540,,1071.1168
2541,,
2542,G1,155.1925333
2543,G1,76.1728
2544,G1,318.8453333
2545,G1,322.7104
2546,,
2547,G2,980.6442667
2548,S,656.9285333
2549,,
2550,,782.5898667
2551,S,705.0554667
2552,G1,175.5445333
2553,G1,149.4954667
2554,G1,39.16586667
2555,,
2556,G2,1008.5744
2557,G1,185.5541333
2558,,1013.741867
2559,S,730.6986667
2560,G1,339.8650667
2561,G1,152.5205333
2562,S,543.9456
2563,G1,40.28906667
2564,,
2565,,
2566,,
2567,,
2568,,
2569,G1,1027.554667
2570,G1,187.7776
2571,G1,162.7984
2572,,
2573,G1,332.8442667
2574,G1,258.4773333
2575,S,470.4618667
2576,S,813.7386667
2577,G1,308.8976
2578,G1,170.6581333
2579,S,665.8224
2580,,
2581,G1,358.4864
2582,G1,172.4650667
2583,G1,201.2394667
2584,S,614.1296
2585,,
2586,G1,147.6762667
2587,G2,861.6181333
2588,S,686.0597333
2589,G1,188.7226667
2590,G2,948.1066667
2591,,
2592,,
2593,,
2594,G1,271.7194667
2595,G1,25.59946667
2596,G1,167.8917333
2597,G1,181.5984
2598,S,651.5509333
2599,S,366.5056
2600,S,475.5445333
2601,G1,188.2272
2602,,
2603,G1,130.9445333
2604,G1,202.9104
2605,S,610.4101333
2606,,
2607,,
2608,S,551.6933333
2609,G1,311.2576
2610,G1,259.5077333
2611,S,635.8362667
2612,S,504.9045333
2613,S,529.7568
2614,,1065.0048
2615,,
2616,,
2617,,
2618,,
2619,G1,334.2010667
2620,G2,943.7072
2621,S,375.1285333
2622,G1,765.9472
2623,,
2624,,571.0848
2625,G1,263.0864
2626,G2,866.7733333
2627,,
2628,G2,1073.24
2629,,
2630,G2,997.3770667
2631,G1,175.2272
2632,,
2633,,946.1978667
2634,,594.9264
2635,G1,240.0650667
2636,,
2637,S,553.9824
2638,G1,667.5125333
2639,,1031.344
2640,G1,158.2506667
2641,,
2642,G1,134.5509333
2643,,
2644,S,679.5952
2645,S,600.8901333
2646,G1,133.9472
2647,,
2648,,
2649,G1,367.1968
2650,G1,1006.173333
2651,G1,275.5098667
2652,,
2653,G1,292.1568
2654,,378.0192
2655,G1,24.37066667
2656,S,598.9584
2657,S,615.1584
2658,S,597.1269333
2659,,
2660,G1,255.0016
2661,S,701.4869333
2662,S,401.5632
2663,,
2664,,
2665,,
2666,,
2667,G1,26.73706667
2668,G1,259.2485333
2669,G1,217.4837333
2670,,456.1344
2671,,
2672,S,946.5024
2673,,
2674,,
2675,,
2676,S,496.64
2677,,
2678,G1,275.5152
2679,G2,1051.087467
2680,G2,914.3616
2681,G1,249.2442667
2682,S,656.9146667
2683,,
2684,G1,263.8874667
2685,G2,998.4442667
2686,G1,258.9216
2687,S,571.6970667
2688,S,369.7450667
2689,S,518.1658667
2690,G1,149.8512
2691,G1,184.2229333
2692,,
2693,,
2694,G1,276.6656
2695,,
2696,G1,201.9450667
2697,G1,206.0517333
2698,,
2699,G1,175.1962667
2700,G1,139.2282667
2701,S,615.4405333
2702,S,390.9616
2703,,
2704,G1,196.6096
2705,S,603.8224
2706,,
2707,G1,186.4624
2708,G1,272.1914667
2709,G2,953.7498667
2710,G1,177.6096
2711,G1,149.5690667
2712,G2,1002.600533
2713,G2,1000.893867
2714,,520.1861333
2715,,
2716,,
2717,G1,256.6858667
2718,S,524.4485333
2719,S,498.9141333
2720,S,677.832
2721,G1,68.0304
2722,S,636.648
2723,G2,991.0330667
2724,G1,311.1333333
2725,S,605.5312
2726,G1,187.9306667
2727,G2,1013.565333
2728,G1,149.1269333
2729,G1,119.0053333
2730,G1,479.608
2731,G1,147.2501333
2732,,
2733,S,494.3061333
2734,S,693.9962667
2735,,
2736,S,677.1776
2737,S,616.8885333
2738,,
2739,G1,134.7973333
2740,,
2741,,
2742,S,549.2154667
2743,S,401.6261333
2744,,
2745,G1,311.2368
2746,S,676.5232
2747,G1,73.89066667
2748,G1,285.8314667
2749,G2,984.8165333
2750,,
2751,S,412.8538667
2752,G1,611.8464
2753,S,536.3968
2754,G2,874.9082667
2755,S,451.7648
2756,S,624.8389333
2757,S,467.0106667
2758,S,715.8192
2759,S,697.6816
2760,G1,233.2746667
2761,S,669.768
2762,G1,339.3525333
2763,S,619.9893333
2764,G1,212.3429333
2765,G1,77.24
2766,G1,124.8410667
2767,G1,21.264
2768,G1,4.716266667
2769,G1,79.44533333
2770,S,510.1061333
2771,G1,214.376
2772,S,455.8885333
2773,G1,251.2378667
2774,G1,277.4128
2775,G1,282.4554667
2776,G1,134.4122667
2777,G1,535.8954667
2778,G1,212.2032
2779,G1,261.6128
2780,S,432.4304
2781,G1,244.5450667
2782,G1,233.5605333
2783,S,499.6394667
2784,G2,1056.076267
2785,G2,933.3728
2786,S,438.1658667
2787,S,675.6325333
2788,S,434.0128
2789,G1,202.2208
2790,G1,254.0474667
2791,G1,113.6128
2792,G1,152.8224
2793,G1,251.9221333
2794,S,458.7301333
2795,G2,1013.871467
2796,G1,228.392
2797,S,386.9034667
2798,G1,193.0826667
2799,G2,1036.450667
2800,G1,155.3141333
2801,G1,217.7792
2802,G1,141.9856
2803,S,654.8709333
2804,G1,129.8261333
2805,G1,12.18186667
2806,G1,193.7989333
2807,G1,230.9552
2808,G1,274.8565333
2809,G1,251.2266667
2810,G2,880.6794667
2811,G2,1016.194667
2812,S,567.2592
2813,G1,189.8464
2814,G2,976.368
2815,G1,236.0224
2816,G1,246.328
2817,G2,977.9402667
2818,G1,220.9685333
2819,G1,222.8816
2820,G1,128.1408
2821,G1,27.88426667
2822,S,691.3072
2823,G1,217.2138667
2824,G1,310.5328
2825,G1,222.536
2826,S,613.6688
2827,G1,242.4864
2828,G1,189.2997333
2829,G1,188.5637333
2830,S,603.9669333
2831,G1,160.7098667
2832,S,582.6698667
2833,G2,927.2117333
2834,G1,129.1130667
2835,G1,602.0864
2836,S,571.392
2837,G1,13.3456
2838,G1,188.8053333
2839,G1,222.3866667
2840,G1,230.8938667
2841,G1,177.416
2842,G1,273.2597333
2843,S,599.9274667
2844,G1,210.3893333
2845,G2,966.4437333
2846,G2,876.4010667
2847,G1,177.8896
2848,G2,1048.774933
2849,G1,194.2613333
2850,G2,870.4816
2851,G1,72.71893333
2852,S,615.1322667
2853,S,435.464
2854,S,667.7114667
2855,G1,180.0293333
2856,G1,142.2634667
2857,G1,167.7941333
2858,G1,223.1269333
2859,S,521.5594667
2860,G1,217.3573333
2861,S,415.2469333
2862,G1,1177.105067
2863,G1,365.2336
2864,G1,215.3834667
2865,G1,5.538666667
2866,S,489.2528
2867,G1,14.81653333
2868,G1,1017.756267
2869,G1,199.1594667
2870,G1,191.7546667
2871,G1,1032.8352
2872,G1,200.6357333
2873,G1,128.1424
2874,G1,250.6906667
2875,G1,141.096
2876,G2,932.6698667
2877,S,644.4554667
2878,G1,235.7269333
2879,G1,39.5472
2880,G1,69.75573333
2881,G1,216.9845333
2882,G1,180.3781333
2883,G1,108.0069333
2884,G1,247.2416
2885,G1,33.208
2886,G1,167.7914667
2887,G2,838.7808
2888,G1,43.82293333
2889,G1,259.1328
2890,S,735.5898667
2891,G1,102.7216
2892,G1,470.0890667
2893,G2,919.4261333
2894,S,418.368
2895,G1,292.9088
2896,S,468.3621333
2897,G1,20.5824
2898,G1,179.7536
2899,S,386.5658667
2900,G1,232.7552
2901,G1,214.0352
2902,S,357.9637333
2903,S,615.4085333
2904,G1,112.7114667
2905,G1,89.35893333
2906,S,710.9781333
2907,G1,202.2138667
2908,S,448.0085333
2909,S,626.3221333
2910,S,622.816
2911,G1,168.4256
2912,G1,162.6042667
2913,S,470.9744
2915,G1,220.3418667
2916,G2,992.9594667
2917,S,762.0768
2918,S,396.0794667
2919,S,556.4576
2920,G1,250.808
2921,G2,947.7136
2922,S,421.5104
2923,M,1044.922133
2924,G2,1021.8192
2925,G2,941.0944
2926,G1,143.8362667
2927,S,676.6069333
2928,S,395.5386667
2929,G1,249.6597333
2930,G1,205.9184
2931,G1,94.5808
2932,G1,299.2288
2933,G1,181.7754667
2934,G1,26.41013333
2935,G1,243.3893333
2936,G1,380.9424
2937,G1,162.3989333
2938,G2,924.7717333
2939,S,591.2469333
2940,S,498.3525333
2941,S,792.6410667
2942,G2,921.3541333
2943,S,775.9306667
2944,G1,103.9434667
2945,G1,276.3824
2946,G1,986.0090667
2947,G1,157.84
2948,G1,34.544
2949,G1,48.45386667
2950,G1,243.4624
2951,G1,123.472
2952,G1,144.3813333
2953,S,666.9706667
2954,G1,208.7877333
2955,G2,1047.378133
2956,G1,252.656
2957,G1,747.4544
2958,G1,233.4773333
2959,G1,182.9157333
2960,S,706.496
2961,G1,243.9621333
2962,G1,145.9312
2963,G2,955.9477333
2964,S,633.8464
2965,G2,991.0410667
2966,G1,362.8842667
2967,S,635.7066667
2968,G1,237.4794667
2969,G1,263.3002667
2970,S,713.8154667
2971,G1,294.7936
2972,S,438.8581333
2973,G1,331.5066667
2974,G1,150.5829333
2975,G2,1103.649067
2976,G1,141.4592
2977,G1,159.7648
2978,G2,935.0293333
2979,S,470.1146667
2980,G2,945.0826667
2981,S,440.2666667
2982,S,527.9424
2983,G2,1017.126933
2984,G1,182.2202667
2985,G1,204.3386667
2986,G1,120.6512
2987,G1,197.7941333
2988,G1,42.904
2989,G1,381.7792
2990,G1,28.12266667
2991,S,539.3141333
2992,S,391.8458667
2993,G1,62.20746667
2994,G1,55.47733333
2995,S,705.8485333
2996,S,582.1536
2997,G1,22.0224
2998,G1,259.3856
2999,S,777.1648
3000,G2,991.6570667
3001,G1,317.3344
3002,G1,36.176
3003,G2,1036.6624
3004,G1,134.9546667
3005,G2,1121.918933
3006,S,603.6944
3007,G1,194.4288
3008,S,613.0853333
3009,S,625.2933333
3010,G1,21.35146667
3011,S,478.6213333
3012,G1,31.5168
3013,G1,285.7034667
3014,S,546.3248
3015,S,663.1973333
3016,G1,208.6405333
3017,G1,306.7877333
3018,G2,866.9221333
3019,G2,974.888
3020,S,598.1594667
3021,S,598.9024
3022,S,424.4570667
3023,G1,223.2970667
3024,G1,30.64693333
3025,G1,245.3088
3026,G1,207.1973333
3027,G2,946.4384
3028,G1,211.2544
3029,G1,225.2741333
3030,S,513.7008
3031,S,739.4624
3032,S,659.9418667
3033,S,642.3973333
3034,S,400.128
3035,S,605.464
3036,S,620.8256
3037,G1,210.9376
3038,G2,986.4842667
3039,G1,86.2816
3040,G1,772.544
3041,S,460.0944
3042,S,610.0442667
3043,G1,178.0826667
3044,S,594.1653333
3045,G1,238.7749333
3046,G1,306.704
3047,S,647.9632
3048,G2,990.9898667
3049,S,397.1776
3050,G1,266.1066667
3051,G1,207.1050667
3052,G1,9.279466667
3053,G1,214.0762667
3054,G1,163.9605333
3055,G1,211.4224
3056,S,612.264
3057,G1,14.01173333
3058,G1,218.4245333
3059,S,804.2208
3060,G1,312.5008
3061,G1,124.0805333
3062,G1,120.4746667
3063,G1,587.2522667
3064,G2,999.5109333
3065,G1,215.1402667
3066,G1,63.97013333
3067,G1,90.04426667
3068,G1,165.1365333
3069,G1,799.5824
3070,G1,275.3317333
3071,S,425.3674667
3072,S,807.4762667
3073,G1,201.3157333
3074,G1,235.4656
3075,S,612.1456
3076,G1,283.3242667
3077,S,486.4714667
3078,G1,364.3541333
3079,G1,121.3904
3080,S,458.1584
3081,S,731.1370667
3082,G1,837.3194667
3083,G1,260.8976
3084,S,575.2373333
3085,S,698.4752
3086,G1,600.2794667
3087,S,612.6501333
3088,G2,895.6938667
3089,G1,4.605866667
3090,G2,958.1317333
3091,G1,204.3722667
3092,S,500.2458667
3093,S,675.2213333
3094,G1,190.0117333
3095,G1,5.676266667
3096,G1,127.2426667
3097,G1,269.7429333
3098,G1,259.6010667
3099,G1,185.0901333
3100,G1,160.1226667
3101,G1,252.208
3102,G1,218.5909333
3103,G1,605.4533333
3104,G1,133.4997333
3105,S,491.3264
3106,G1,62.464
3107,G1,3.184533333
3108,S,724.5184
3109,S,410.9930667
3110,G1,232.2570667
3111,G1,111.7317333
3112,G1,182.7797333
3113,G1,172.752
3114,G2,843.8325333
3115,S,382.8394667
3116,G1,895.5488
3117,G1,190.5674667
3118,G1,218.9909333
3119,S,475.3861333
3120,G2,957.5189333
3121,S,742.6032
3122,S,660.3194667
3123,G1,301.2042667
3124,G1,166.7066667
3125,S,770.6165333
3126,S,862.2176
3127,S,762.1056
3128,G1,100.0602667
3129,G1,227.4752
3130,G1,207.9088
3131,S,602.9168
3132,G1,68.5936
3133,S,786.8896
3134,G1,186.76
3135,S,376.8581333
3136,S,403.408
3137,G1,164.5616
3138,G1,294.472
3139,G2,966.8938667
3140,S,687.3658667
3141,G1,201.68
3142,S,405.2938667
3143,G1,235.3477333
3144,G1,153.9642667
3145,G1,113.4410667
3146,G1,16.23306667
3147,G1,298.0218667
3148,S,663.1189333
3149,G1,168.888
3150,G2,920.064
3151,G1,217.7541333
3152,G1,217.7136
3153,G1,158.6842667
3154,G1,295.4512
3155,G1,174.8042667
3156,G2,856.0933333
3157,S,597.7696
3158,S,502.1514667
3159,G1,226.7813333
3160,S,522.3941333
3161,S,698.8106667
3162,G1,214.0053333
3163,S,508.0997333
3164,G1,916.5765333
3165,G2,1072.585067
